7.02425e-34,3.90831e-34,1.0373e-33,1.33956e-33,8.53265e-34,4.91979e-34,1.0834e-13,1.29613e-13,1.40574e-13,4.89898e-13,1.55792e-13,1.20712e-13,3.29913e-13,2.52529e-13,4.46187e-05,3.95927e-13,7.32102e-13,7.87787e-06,4.6107e-13,8.58928e-13,6.44828e-05,9.77595e-13,2.90429e-05,1.13836e-08,7.66966e-05,0.000183497,0.00608134,2.68191e-05,9.31078e-05,0.00183231
5.67899e-34,1.4327e-33,6.62699e-35,1.55276e-33,1.02949e-17,1.19274e-19,2.54571e-14,1.32152e-13,6.3321e-14,8.46304e-14,1.15888e-13,2.49586e-13,2.57589e-13,3.89863e-13,4.12518e-13,4.91876e-13,0.000381845,0.00144954,2.39248e-05,8.23442e-13,6.20433e-13,0.000153885,1.2717e-05,6.18007e-06,0.000203974,3.90989e-06,0.00020219,2.93271e-05,0.000875991,1.69892e-05
2.72785e-34,7.21039e-34,1.46304e-34,1.2213e-33,5.44096e-34,1.15867e-33,1.1376e-14,3.27597e-14,2.21723e-13,1.53839e-13,2.01423e-13,3.47134e-13,4.40899e-13,3.78364e-13,3.57092e-13,1.99347e-13,6.34426e-07,5.36627e-13,3.29734e-13,3.60368e-05,8.96615e-13,9.82815e-08,1.06914e-12,1.49132e-08,4.24399e-05,1.97487e-05,9.89404e-05,0.000209306,0.000200686,4.14428e-05
2.17594e-33,9.57946e-34,2.52058e-34,5.46006e-34,7.00051e-34,1.16493e-15,6.41345e-14,1.71732e-13,3.28475e-13,1.39031e-13,7.24004e-14,2.74809e-13,1.72934e-13,2.27164e-13,2.69348e-13,5.155e-13,9.81932e-13,4.58742e-13,3.83959e-13,1.42148e-12,9.57976e-13,6.53592e-07,7.64441e-06,5.55341e-13,2.37763e-05,0.000653281,0.00012672,0.00960721,0.0372167,2.22593e-06
6.88288e-34,2.55096e-34,9.69382e-34,4.10348e-34,1.13957e-33,2.03634e-15,2.7641e-14,1.52232e-13,1.3693e-13,1.76087e-13,1.90195e-13,9.01179e-14,3.66995e-13,3.70592e-13,1.67268e-13,3.46724e-13,0.00013968,6.57138e-13,5.02927e-13,0.000113057,6.5871e-07,7.07633e-13,1.33321e-07,4.45965e-06,0.000155019,1.47485e-05,1.03941e-06,4.77825e-05,0.000115272,3.06393e-05
9.76785e-34,4.26256e-34,2.3687e-34,5.08089e-34,5.58693e-34,2.60145e-34,9.97562e-14,2.16403e-13,3.32932e-14,1.51152e-13,1.58371e-13,1.94079e-13,2.13507e-13,2.93265e-13,4.2678e-13,1.95023e-13,3.97981e-13,8.40549e-13,1.54217e-06,7.05606e-07,1.57065e-05,7.68492e-13,7.52698e-13,3.62165e-05,4.8566e-05,2.18469e-05,0.000172575,2.42645e-05,1.58626e-05,0.000116748
5.60923e-34,3.12411e-33,3.95535e-34,1.04695e-33,2.69858e-33,1.3068e-14,4.85582e-15,2.35408e-13,2.66595e-13,2.54767e-13,1.80326e-13,2.81473e-13,4.15513e-13,5.15105e-13,2.04989e-13,7.94349e-13,3.88173e-13,1.52394e-05,7.50822e-13,2.362e-05,2.5629e-05,1.70498e-12,1.11661e-05,1.08455e-12,7.85067e-13,0.0021948,1.02101e-12,4.86481e-06,0.0125406,0.000123363
1.02825e-33,2.99998e-34,1.17491e-34,5.83344e-34,6.85364e-34,2.75678e-14,5.93905e-14,1.12079e-13,1.73937e-13,3.71728e-13,7.03586e-14,1.1137e-13,2.44483e-13,3.93807e-13,5.02609e-13,4.45652e-13,7.93282e-13,7.52158e-13,3.91087e-13,6.2806e-13,4.90033e-06,4.86291e-08,4.31285e-13,2.62809e-06,9.85103e-13,5.40638e-05,4.25465e-05,7.09264e-05,2.63412e-05,0.000367091
1.54875e-33,9.96856e-34,4.50861e-34,3.38763e-34,3.71941e-15,9.66239e-34,5.9169e-14,3.603e-14,6.34732e-14,7.74819e-14,1.44744e-13,1.28351e-13,3.68355e-13,2.249e-13,3.85989e-13,6.92888e-13,3.59843e-13,1.07471e-05,4.964e-13,8.81798e-13,1.18738e-12,1.05996e-12,1.31708e-12,4.10327e-06,4.81783e-05,6.69371e-05,2.30215e-05,0.000241937,3.45246e-05,6.48107e-06
3.22154e-34,3.83029e-34,2.59143e-34,9.12284e-34,1.52608e-33,6.8969e-34,1.89811e-13,6.48926e-14,1.773e-13,1.95592e-13,2.27945e-13,2.25145e-13,2.26696e-13,3.67233e-13,3.19323e-13,5.94708e-13,7.30949e-13,4.46698e-13,6.28226e-13,9.38116e-13,1.9107e-05,5.59959e-13,9.32149e-13,9.56881e-13,1.05012e-05,6.1806e-05,1.54522e-05,4.74331e-05,8.60935e-06,0.000162072
9.83135e-34,1.07406e-34,3.64687e-34,1.14169e-33,1.89978e-15,5.50967e-14,1.18882e-13,6.2708e-14,1.1279e-13,1.73368e-13,8.64316e-14,2.65182e-13,2.43796e-13,1.81065e-13,4.82248e-13,3.73476e-13,5.9211e-13,1.94689e-13,4.68954e-13,7.40074e-13,4.5536e-13,0.000195474,1.24782e-12,1.22478e-07,0.00103278,4.20314e-13,1.20689e-05,4.35062e-05,8.57262e-05,4.37491e-05
1.20075e-32,1.56451e-33,8.27969e-34,2.91364e-34,1.4318e-14,2.35369e-14,5.95965e-14,2.08211e-13,1.2508e-13,1.41892e-13,3.92135e-13,1.60253e-13,3.4628e-13,4.85346e-13,2.87994e-13,2.87598e-13,6.88401e-13,0.000123011,4.94397e-13,8.65377e-13,4.02374e-13,5.22464e-13,1.39002e-07,8.29828e-13,2.7407e-05,5.62317e-13,5.81309e-05,0.00117036,1.78022e-08,4.42608e-06
3.94468e-33,5.13086e-34,6.2759e-34,5.99998e-34,6.879e-34,6.90727e-14,4.66233e-14,9.64287e-14,1.43463e-13,1.12668e-13,2.00322e-13,2.76026e-13,3.27824e-13,2.90012e-13,3.72379e-13,5.0543e-13,5.46351e-13,4.76915e-06,8.60487e-05,6.68507e-13,9.94933e-13,3.11647e-06,0.000122009,1.50204e-12,0.000849781,5.5255e-05,0.00028242,3.72495e-05,2.5669e-05,4.16549e-06
3.13761e-34,2.36133e-34,1.20789e-33,2.41067e-34,1.01463e-33,7.93775e-34,4.27507e-14,1.64736e-13,1.04152e-13,1.29038e-13,3.606e-14,3.74163e-13,4.25164e-13,3.96945e-13,3.80928e-13,5.91923e-13,3.57726e-13,2.91589e-05,4.89146e-13,4.13244e-06,4.33098e-13,8.52639e-13,7.95981e-06,7.1371e-13,1.30864e-12,6.8876e-13,3.51116e-06,9.70965e-06,0.000453023,1.5122e-05
