5.25394e-34,3.97069e-34,7.59048e-34,6.62212e-34,6.90735e-34,4.75886e-34,5.91037e-14,6.40539e-14,1.68965e-13,3.48781e-13,1.49047e-13,1.18728e-13,2.65426e-13,3.51494e-13,1.94477e-05,3.98095e-13,6.95497e-13,2.4912e-06,6.97371e-13,9.18505e-13,2.03912e-05,1.34972e-12,9.83917e-06,3.60103e-09,2.42536e-05,5.97909e-05,0.00192309,1.19357e-05,4.11464e-05,0.000584373
3.56221e-34,8.87628e-34,9.70669e-35,1.2825e-33,3.25554e-18,3.77177e-20,8.78099e-15,8.03917e-14,6.30633e-14,5.58568e-14,9.86155e-14,2.08701e-13,2.26104e-13,4.43604e-13,2.81344e-13,6.90135e-13,0.00012075,0.000458384,7.56569e-06,1.30412e-12,8.11754e-13,6.27321e-05,4.02147e-06,1.95431e-06,8.74718e-05,1.42006e-06,6.58565e-05,1.06682e-05,0.000307604,8.9424e-06
2.09541e-34,5.95286e-34,1.48749e-34,5.53618e-34,6.31465e-34,8.83718e-34,5.81046e-15,2.41394e-14,1.25246e-13,1.85898e-13,1.53546e-13,2.68996e-13,3.32553e-13,3.69315e-13,2.99792e-13,2.54629e-13,2.00624e-07,7.4279e-13,4.52689e-13,1.13958e-05,1.11627e-12,3.3587e-08,1.95864e-12,4.71733e-09,1.37547e-05,9.17201e-06,3.19054e-05,0.000106021,7.29355e-05,1.98783e-05
1.10941e-33,6.09538e-34,2.17322e-34,5.1093e-34,7.25633e-34,3.68384e-16,3.57996e-14,1.30352e-13,1.96679e-13,1.25385e-13,6.71692e-14,2.99131e-13,1.54193e-13,1.41986e-13,4.49622e-13,5.06992e-13,1.07105e-12,3.86524e-13,5.20403e-13,1.17732e-12,1.42092e-12,2.06685e-07,2.41738e-06,1.13729e-12,7.51874e-06,0.000212433,5.4099e-05,0.00303822,0.0117987,1.09819e-06
5.84019e-34,2.16961e-34,6.10905e-34,4.62127e-34,1.07523e-33,6.43946e-16,1.23982e-14,7.75851e-14,8.87394e-14,1.43908e-13,1.51655e-13,1.02175e-13,2.79951e-13,3.05036e-13,1.58647e-13,3.80518e-13,4.41707e-05,5.28863e-13,6.83266e-13,3.57519e-05,2.08304e-07,1.00399e-12,4.21613e-08,1.41027e-06,4.90214e-05,4.6639e-06,3.85632e-07,1.58843e-05,5.44658e-05,1.31244e-05
3.81257e-34,2.46288e-34,1.68326e-34,5.11026e-34,5.40493e-34,4.7881e-34,5.45405e-14,8.50569e-14,2.47999e-14,1.03813e-13,1.87318e-13,2.31057e-13,2.12933e-13,3.42943e-13,3.28846e-13,3.31361e-13,4.32149e-13,1.11104e-12,4.87679e-07,2.23133e-07,4.96684e-06,1.07747e-12,1.02509e-12,1.1461e-05,2.27952e-05,6.9086e-06,8.80333e-05,8.24836e-06,5.01618e-06,3.72466e-05
4.11687e-34,1.46141e-33,3.05375e-34,8.7559e-34,1.56241e-33,4.13246e-15,1.5681e-15,1.34133e-13,1.52129e-13,1.77185e-13,1.43976e-13,2.37019e-13,3.74098e-13,3.58356e-13,1.96088e-13,7.72405e-13,2.73143e-13,4.81913e-06,6.47484e-13,7.46929e-06,8.10461e-06,1.14322e-12,3.5948e-06,1.59641e-12,1.08704e-12,0.000824019,1.89614e-12,1.54046e-06,0.00399469,3.90147e-05
7.01347e-34,2.23735e-34,9.46498e-35,7.40039e-34,6.98985e-34,8.71769e-15,2.7623e-14,6.13502e-14,1.20203e-13,2.21071e-13,9.25971e-14,1.5893e-13,1.99019e-13,2.88806e-13,6.06967e-13,3.18317e-13,6.75556e-13,6.87264e-13,5.95428e-13,6.57973e-13,1.54962e-06,1.53788e-08,1.21917e-12,8.34464e-07,1.37073e-12,1.70965e-05,1.34544e-05,4.42143e-05,1.34082e-05,0.000153327
1.06619e-33,6.24508e-34,3.58955e-34,3.05094e-34,1.17618e-15,1.09872e-33,3.55261e-14,1.61601e-14,4.79998e-14,6.90409e-14,1.52057e-13,1.39373e-13,3.21146e-13,2.20292e-13,3.52266e-13,8.84385e-13,4.0069e-13,3.39854e-06,7.54603e-13,9.53052e-13,1.22766e-12,1.03509e-12,1.58909e-12,1.29757e-06,1.52353e-05,2.12537e-05,7.28004e-06,8.29482e-05,1.5187e-05,2.91583e-06
2.02805e-34,3.48829e-34,1.95674e-34,8.14437e-34,1.38817e-33,9.04436e-34,9.25857e-14,4.12058e-14,1.27018e-13,1.62331e-13,1.97175e-13,2.33798e-13,2.28549e-13,4.86084e-13,4.28041e-13,7.1932e-13,8.10809e-13,4.15604e-13,6.6318e-13,9.60134e-13,6.04216e-06,8.70429e-13,1.08351e-12,1.34182e-12,3.32076e-06,1.96417e-05,5.12511e-06,2.19307e-05,2.75939e-06,6.16662e-05
4.60008e-34,1.0739e-34,4.75242e-34,7.98712e-34,6.00764e-16,2.57102e-14,3.87006e-14,4.83807e-14,9.24833e-14,1.47412e-13,6.06168e-14,2.32322e-13,1.96801e-13,1.81443e-13,4.5063e-13,5.53292e-13,4.98977e-13,2.89836e-13,5.73918e-13,1.03579e-12,8.37627e-13,6.18142e-05,1.33717e-12,3.87326e-08,0.000333795,1.10083e-12,4.4237e-06,1.76916e-05,2.71834e-05,2.40865e-05
4.58188e-33,8.36027e-34,4.30946e-34,2.98982e-34,4.52774e-15,7.44304e-15,3.16707e-14,1.06637e-13,1.28524e-13,6.58163e-14,2.86574e-13,1.82261e-13,3.67941e-13,3.36494e-13,2.31833e-13,4.0157e-13,6.2533e-13,3.88995e-05,6.57297e-13,8.78642e-13,6.32261e-13,8.75223e-13,4.39573e-08,1.13773e-12,8.79258e-06,1.45855e-12,1.83826e-05,0.000404825,5.63139e-09,1.58379e-06
1.74559e-33,2.9459e-34,5.29689e-34,4.83298e-34,6.334e-34,3.23891e-14,2.50662e-14,8.0213e-14,7.90745e-14,8.55561e-14,2.05125e-13,1.92568e-13,2.79696e-13,2.61984e-13,2.97074e-13,3.74509e-13,6.12931e-13,1.50814e-06,2.7211e-05,7.02017e-13,8.96938e-13,9.85514e-07,5.39366e-05,1.86973e-12,0.000275158,2.5189e-05,0.000133092,1.27881e-05,9.68146e-06,1.71226e-06
